"ID","Incident_Num","Incident_Type","Occured_date_time","Precinct","Sector","Beat","Officer_ID","Subject_ID","Subject_Race","Subject_Gender","datetime","serious","(Intercept)","Subject_RaceAmerican_Indian_Alaska_Native","Subject_RaceAsian","Subject_RaceBlack_or_African_American","Subject_RaceHispanic_or_Latino","Subject_RaceNat_Hawaiian_Oth_Pac_Islander","Subject_RaceNot_Specified","Subject_RaceTwo_or_More_Races","Subject_Gender_","Subject_GenderFemale","Subject_GenderNon_binary","Subject_GenderOther","Subject_GenderTransgender_Female","Subject_GenderTransgender_Male","Subject_GenderUnknown","Precinct-","Precinct0","PrecinctEast","PrecinctNorth","PrecinctOOJ","PrecinctSouth","PrecinctSouthwest"
"2020UOF-1452-2497-14675",58197,"Level 1 - Use of Force","09/14/2020 01:24:00 PM","North","NORA","N3",2783,15565,"White","Male",2020-09-14 13:24:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0452-2319-22071",55094,"Level 1 - Use of Force","04/04/2020 11:04:00 PM","South","SAM","S3",2315,22954,"Black_or_African_American","Female",2020-04-04 23:04:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1998-1186-24255",60110,"Level 1 - Use of Force","12/22/2020 09:59:00 PM","North","NORA","N3",1776,25135,"White","Male",2020-12-22 21:59:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1536-13-5287",58468,"Level 2 - Use of Force","09/23/2020 08:38:00 PM","East","EDWARD","E1",1205,5248,"White","Male",2020-09-23 20:38:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0116-2421-21353",52702,"Level 1 - Use of Force","01/19/2020 02:30:00 AM","West","KING","K1",2418,22238,"Black_or_African_American","Male",2020-01-19 02:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1511-2109-23707",58391,"Level 2 - Use of Force","09/23/2020 11:36:00 PM","East","EDWARD","E2",2142,24587,"Not_Specified","Unknown",2020-09-23 23:36:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1574-2521-23731",58480,"Level 1 - Use of Force","09/07/2020 06:31:00 PM","South","OCEAN","O2",4758,24611,"White","Male",2020-09-07 18:31:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0997-2810-22276",55297,"Level 1 - Use of Force","05/03/2020 11:32:00 AM","North","NORA","N3",5517,23159,"Black_or_African_American","Male",2020-05-03 11:32:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0284-1169-21880",54545,"Level 1 - Use of Force","03/13/2020 08:40:00 PM","North","UNION","U2",1231,22764,"Not_Specified","Male",2020-03-13 20:40:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1252-1523-23194",57422,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1178,24075,"Not_Specified","Male",2020-06-06 19:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1207-2205-23158",57349,"Level 2 - Use of Force","07/25/2020 05:30:00 PM","East","EDWARD","E2",2186,24039,"Not_Specified","Unknown",2020-07-25 17:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1253-1193-5528",57469,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1779,5488,"Black_or_African_American","Female",2020-06-06 19:30:00,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0539-2524-15292",55615,"Level 1 - Use of Force","05/17/2020 11:46:00 PM","West","QUEEN","Q2",4761,16182,"Black_or_African_American","Female",2020-05-17 23:46:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0494-44-22399",55575,"Level 1 - Use of Force","05/15/2020 05:00:00 PM","OOJ","","-",1554,23282,"Black_or_African_American","Male",2020-05-15 17:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-0338-220-22038",54744,"Level 1 - Use of Force","04/01/2020 01:51:00 PM","OOJ","","99",1268,22922,"Not_Specified","Unknown",2020-04-01 13:51:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020UOF-1444-153-737",57697,"Level 2 - Use of Force","08/16/2020 10:00:00 PM","South","OCEAN","O2",1546,735,"White","Male",2020-08-16 22:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0674-1282-22566",56069,"Level 2 - Use of Force","05/30/2020 02:56:00 PM","West","MARY","M2",1611,23448,"White","Male",2020-05-30 14:56:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0561-2670-21967",54594,"Level 2 - Use of Force","03/21/2020 10:45:00 PM","West","QUEEN","Q3",5116,22851,"Black_or_African_American","Female",2020-03-21 22:45:00,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1058-1198-22930",56835,"Level 2 - Use of Force","07/02/2020 12:30:00 AM","East","EDWARD","E2",1629,23811,"White","Male",2020-07-02 00:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1540-44-7943",58462,"Level 2 - Use of Force","09/24/2020 10:35:00 PM","East","EDWARD","E2",1554,7884,"Not_Specified","Male",2020-09-24 22:35:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1160-220-5643",57253,"Level 2 - Use of Force","07/25/2020 10:00:00 AM","East","EDWARD","E2",1268,5602,"Not_Specified","Male",2020-07-25 10:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1938-185-22097",59108,"Level 2 - Use of Force","10/28/2020 11:33:00 AM","West","KING","K1",1697,22980,"Black_or_African_American","Male",2020-10-28 11:33:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0972-1011-99",55728,"Level 1 - Use of Force","05/22/2020 06:26:00 PM","South","ROBERT","R1",1221,99,"Black_or_African_American","Male",2020-05-22 18:26:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0025-1182-19388",52243,"Level 1 - Use of Force","01/02/2020 05:44:00 PM","North","UNION","U2",1665,20274,"Hispanic_or_Latino","Female",2020-01-02 17:44:00,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1317-405-23017",57792,"Level 2 - Use of Force","07/19/2020 04:10:00 PM","West","DAVID","D2",801,23898,"Nat_Hawaiian_Oth_Pac_Islander","Male",2020-07-19 16:10:00,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0117-2741-16521",52942,"Level 2 - Use of Force","01/27/2020 08:00:00 AM","North","LINCOLN","L2",5269,17409,"Black_or_African_American","Male",2020-01-27 08:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1365-2611-23373",57782,"Level 1 - Use of Force","08/25/2020 11:13:00 PM","East","EDWARD","E2",5003,24254,"White","Male",2020-08-25 23:13:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1370-1202-11757",58041,"Level 2 - Use of Force","09/07/2020 05:20:00 PM","South","OCEAN","O2",1635,12658,"Not_Specified","Unknown",2020-09-07 17:20:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020UOF-0655-193-5643",56043,"Level 2 - Use of Force","05/30/2020 01:00:00 PM","West","MARY","M2",1709,5602,"Not_Specified","Male",2020-05-30 13:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1179-12-22569",57296,"Level 2 - Use of Force","07/25/2020 04:25:00 PM","East","EDWARD","E2",1204,23451,"White","Male",2020-07-25 16:25:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1556-824-23659",58382,"Level 3 - Use of Force","09/23/2020 11:45:00 AM","West","DAVID","D1",702,24539,"White","Male",2020-09-23 11:45:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0370-2563-22123",54887,"Level 1 - Use of Force","04/11/2020 01:56:00 AM","South","OCEAN","O1",4836,23006,"White","Male",2020-04-11 01:56:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1226-41-22226",55156,"Level 1 - Use of Force","04/25/2020 12:03:00 PM","East","CHARLIE","C1",1524,23109,"White","Male",2020-04-25 12:03:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1613-2303-23373",58587,"Level 1 - Use of Force","10/02/2020 09:50:00 AM","South","ROBERT","R2",2299,24254,"White","Male",2020-10-02 09:50:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1537-2274-7943",58473,"Level 2 - Use of Force","09/23/2020 08:46:00 PM","West","MARY","M3",2231,7884,"Not_Specified","Male",2020-09-23 20:46:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1181-1978-23133",57292,"Level 2 - Use of Force","07/25/2020 05:40:00 PM","East","EDWARD","E2",1792,24014,"Not_Specified","Male",2020-07-25 17:40:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1236-1416-23152",57412,"Level 2 - Use of Force","07/25/2020 04:45:00 PM","East","EDWARD","E2",1120,24033,"White","Male",2020-07-25 16:45:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0669-1926-4902",56060,"Level 2 - Use of Force","05/31/2020 04:30:00 PM","West","MARY","M2",1858,4867,"White","Female",2020-05-31 16:30:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0472-1514-22297",55367,"Level 1 - Use of Force","05/06/2020 03:35:00 AM","South","ROBERT","R1",1171,23180,"Black_or_African_American","Male",2020-05-06 03:35:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1009-1207-4902",56558,"Level 2 - Use of Force","05/30/2020 02:00:00 PM","West","MARY","M2",1637,4867,"White","Female",2020-05-30 14:00:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1170-1097-23096",57228,"Level 2 - Use of Force","07/25/2020 05:57:00 PM","East","EDWARD","E2",1672,23977,"White","Male",2020-07-25 17:57:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0966-2203-22717",56498,"Level 2 - Use of Force","06/07/2020 02:47:00 AM","East","EDWARD","E2",2184,23599,"White","Male",2020-06-07 02:47:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0107-965-21673",53727,"Level 1 - Use of Force","02/21/2020 05:00:00 AM","East","GEORGE","G2",932,22557,"White","Female",2020-02-21 05:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1146-1502-23101",57200,"Level 2 - Use of Force","07/25/2020 04:45:00 PM","East","EDWARD","E2",1165,23982,"White","Male",2020-07-25 16:45:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0040-825-16716",52793,"Level 1 - Use of Force","01/22/2020 01:00:00 PM","South","ROBERT","R1",704,17604,"Black_or_African_American","Male",2020-01-22 13:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1603-1246-6759",58662,"Level 2 - Use of Force","10/03/2020 09:00:00 PM","East","EDWARD","E2",1652,6711,"Not_Specified","Unknown",2020-10-03 21:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1738-1887-23652",58365,"Level 1 - Use of Force","09/22/2020 08:23:00 PM","North","UNION","U2",1835,24532,"White","Male",2020-09-22 20:23:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0530-2760-22409",55596,"Level 1 - Use of Force","05/18/2020 03:04:00 AM","West","KING","K1",5297,23292,"White","Male",2020-05-18 03:04:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1577-1910-5643",58568,"Level 2 - Use of Force","09/24/2020 10:00:00 PM","East","EDWARD","E2",1853,5602,"Not_Specified","Male",2020-09-24 22:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0374-2751-21803",54125,"Level 1 - Use of Force","03/03/2020 05:30:00 PM","West","MARY","M3",5304,22687,"White","Male",2020-03-03 17:30:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0684-2179-5053",55284,"Level 1 - Use of Force","05/02/2020 03:00:00 PM","0","","0",2175,5017,"Black_or_African_American","Female",2020-05-02 15:00:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2020UOF-1569-1806-1023",58585,"Level 2 - Use of Force","08/26/2020 10:00:00 PM","East","CHARLIE","C1",640,1020,"Not_Specified","Unknown",2020-08-26 22:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1251-1219-1023",57443,"Level 2 - Use of Force","05/30/2020 04:52:00 PM","West","MARY","M3",1786,1020,"Not_Specified","Unknown",2020-05-30 16:52:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0083-2473-2644",53042,"Level 1 - Use of Force","01/30/2020 02:25:00 AM","North","NORA","N1",2469,2626,"Black_or_African_American","Male",2020-01-30 02:25:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1326-2560-22938",56853,"Level 2 - Use of Force","07/10/2020 05:51:00 AM","South","SAM","S2",4825,23819,"Black_or_African_American","Male",2020-07-10 05:51:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1397-1259-21869",54799,"Level 2 - Use of Force","04/05/2020 03:00:00 PM","West","MARY","M3",1750,22753,"Black_or_African_American","Male",2020-04-05 15:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0722-1371-22600",56141,"Level 2 - Use of Force","06/02/2020 11:37:00 PM","East","EDWARD","E2",1588,23482,"Not_Specified","Unknown",2020-06-02 23:37:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1916-41-23470",58017,"Level 2 - Use of Force","09/04/2020 04:50:00 PM","East","EDWARD","E3",1524,24350,"Not_Specified","Female",2020-09-04 16:50:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0387-2188-21768",53977,"Level 2 - Use of Force","02/28/2020 02:15:00 PM","West","MARY","M3",2182,22652,"Black_or_African_American","Male",2020-02-28 14:15:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0583-2754-22517",55862,"Level 1 - Use of Force","05/31/2020 06:05:00 PM","East","EDWARD","E3",5308,23399,"White","Female",2020-05-31 18:05:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1736-2137-23652",58370,"Level 2 - Use of Force","09/22/2020 08:30:00 PM","North","UNION","U2",2140,24532,"White","Male",2020-09-22 20:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2021UOF-0252-2823-23765",60546,"Level 2 - Use of Force","10/07/2020 07:38:00 PM","West","KING","K3",5548,24645,"White","Male",2020-10-07 19:38:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1428-1392-23530",58037,"Level 2 - Use of Force","09/07/2020 06:23:00 PM","South","OCEAN","O2",1720,24410,"White","Male",2020-09-07 18:23:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-2019-222-24652",61127,"Level 2 - Use of Force","09/23/2020 10:10:00 PM","East","EDWARD","E2",1270,25532,"Not_Specified","Male",2020-09-23 22:10:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0138-1096-21257",52373,"Level 2 - Use of Force","01/07/2020 12:24:00 PM","West","DAVID","D2",1682,22143,"Black_or_African_American","Male",2020-01-07 12:24:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0937-1358-22748",56434,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","West","MARY","M2",1743,23630,"White","Male",2020-06-01 21:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0635-2149-5287",56007,"Level 2 - Use of Force","05/31/2020 04:00:00 PM","West","MARY","M2",2165,5248,"White","Male",2020-05-31 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1320-1341-22323",55436,"Level 2 - Use of Force","05/06/2020 04:55:00 PM","West","QUEEN","Q1",1579,23206,"White","Male",2020-05-06 16:55:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1967-2062-24125",59779,"Level 2 - Use of Force","12/03/2020 09:19:00 PM","West","DAVID","D1",2109,25005,"White","Male",2020-12-03 21:19:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0855-864-2743",56250,"Level 2 - Use of Force","06/02/2020 11:40:00 PM","East","EDWARD","E2",685,2723,"Not_Specified","Unknown",2020-06-02 23:40:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1514-2105-4902",58402,"Level 2 - Use of Force","09/23/2020 06:00:00 PM","East","EDWARD","E2",2146,4867,"White","Female",2020-09-23 18:00:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1174-2355-11758",57301,"Level 2 - Use of Force","07/25/2020 04:40:00 PM","East","EDWARD","E2",2351,12659,"Not_Specified","Male",2020-07-25 16:40:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0913-193-737",56386,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","West","MARY","M2",1709,735,"White","Male",2020-06-01 21:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1418-1154-23480",58109,"Level 2 - Use of Force","09/07/2020 06:54:00 PM","South","OCEAN","O1",1814,24360,"Not_Specified","Male",2020-09-07 18:54:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0038-2462-21339",52681,"Level 1 - Use of Force","01/18/2020 02:25:00 AM","North","JOHN","J2",2458,22224,"White","Female",2020-01-18 02:25:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1383-1182-23334",57710,"Level 1 - Use of Force","08/22/2020 06:10:00 PM","West","QUEEN","Q3",1665,24215,"Asian","Male",2020-08-22 18:10:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0226-1191-21393",53202,"Level 2 - Use of Force","02/05/2020 05:13:00 AM","South","SAM","S2",1777,22278,"Black_or_African_American","Male",2020-02-05 05:13:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0405-2562-22034",54818,"Level 1 - Use of Force","03/30/2020 11:11:00 PM","South","SAM","S3",4835,22918,"Not_Specified","Male",2020-03-30 23:11:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1329-2824-22938",56939,"Level 2 - Use of Force","07/10/2020 06:00:00 AM","South","SAM","S2",5549,23819,"Black_or_African_American","Male",2020-07-10 06:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0067-2569-21351",52700,"Level 2 - Use of Force","01/19/2020 09:00:00 AM","North","JOHN","J2",4860,22236,"White","Male",2020-01-19 09:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1977-1191-19471",59869,"Level 1 - Use of Force","12/10/2020 09:35:00 AM","South","OCEAN","O2",1777,20357,"White","Female",2020-12-10 09:35:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1771-1392-8270",59734,"Level 2 - Use of Force","07/19/2020 03:00:00 PM","West","DAVID","D2",1720,8202,"Not_Specified","Female",2020-07-19 15:00:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0844-2062-22671",56313,"Level 2 - Use of Force","05/30/2020 08:00:00 PM","West","MARY","M2",2109,23553,"Not_Specified","Female",2020-05-30 20:00:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0427-2212-22110",54791,"Level 2 - Use of Force","04/04/2020 12:03:00 PM","Southwest","FRANK","F1",2198,22993,"White","Male",2020-04-04 12:03:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1505-2281-737",58451,"Level 2 - Use of Force","09/25/2020 12:25:00 AM","East","EDWARD","E2",2237,735,"White","Male",2020-09-25 00:25:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0742-1207-22613",56205,"Level 1 - Use of Force","05/29/2020 08:30:00 PM","West","KING","K1",1637,23495,"White","Male",2020-05-29 20:30:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0896-1975-5643",56259,"Level 2 - Use of Force","05/30/2020 01:30:00 PM","West","MARY","M2",1878,5602,"Not_Specified","Male",2020-05-30 13:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0147-1216-21714",53768,"Level 1 - Use of Force","02/23/2020 05:51:00 PM","South","OCEAN","O3",1783,22598,"White","Female",2020-02-23 17:51:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0912-2246-737",56385,"Level 2 - Use of Force","06/01/2020 08:00:00 PM","East","EDWARD","E2",2214,735,"White","Male",2020-06-01 20:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1217-840-737",57259,"Level 2 - Use of Force","07/02/2020 12:31:00 AM","East","EDWARD","E2",909,735,"White","Male",2020-07-02 00:31:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0899-1975-4265",56380,"Level 2 - Use of Force","05/31/2020 02:00:00 PM","West","MARY","M2",1878,4237,"Not_Specified","Female",2020-05-31 14:00:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0290-1186-21987",54640,"Level 1 - Use of Force","03/25/2020 05:04:00 PM","North","UNION","U1",1776,22871,"White","Male",2020-03-25 17:04:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1423-1054-7148",57721,"Level 1 - Use of Force","08/23/2020 06:30:00 AM","North","LINCOLN","L1",1676,7100,"Black_or_African_American","Male",2020-08-23 06:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1995-2595-24256",60111,"Level 1 - Use of Force","12/22/2020 09:20:00 PM","South","SAM","S1",4920,25136,"Asian","Male",2020-12-22 21:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1455-2250-22763",56483,"Level 2 - Use of Force","06/19/2020 01:30:00 PM","West","DAVID","D3",2219,23645,"Black_or_African_American","Male",2020-06-19 13:30:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1396-1291-21869",54812,"Level 2 - Use of Force","04/05/2020 03:02:00 PM","West","MARY","M3",1758,22753,"Black_or_African_American","Male",2020-04-05 15:02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0748-864-7943",56193,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","East","EDWARD","E2",685,7884,"Not_Specified","Male",2020-06-01 21:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0831-185-5287",56281,"Level 2 - Use of Force","05/31/2020 04:33:00 PM","West","MARY","M3",1697,5248,"White","Male",2020-05-31 16:33:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0303-1434-21809",54189,"Level 2 - Use of Force","03/04/2020 09:34:00 PM","North","BOY","B3",1134,22693,"Black_or_African_American","Male",2020-03-04 21:34:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0538-945-21907",54685,"Level 2 - Use of Force","03/16/2020 09:21:00 PM","West","MARY","M1",655,22791,"White","Male",2020-03-16 21:21:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0817-2294-22646",56260,"Level 2 - Use of Force","05/30/2020 06:45:00 PM","West","MARY","M2",2238,23528,"Not_Specified","Female",2020-05-30 18:45:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0608-2481-22533",55955,"Level 1 - Use of Force","05/30/2020 02:00:00 PM","West","MARY","M2",2484,23415,"White","Female",2020-05-30 14:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0920-1398-5643",56409,"Level 2 - Use of Force","05/30/2020 10:02:00 PM","West","MARY","M3",1107,5602,"Not_Specified","Male",2020-05-30 22:02:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
